;----------------------------------------------------------,
14342,ルーラ
14343,ルーツィア
14344,ルーツィエ
14345,ルツィンデ
14346,リューディア
14347,マグダ
14348,マグダレーナ
14349,マグダレーネ
14350,マイケ
14351,マーレ
14352,マーリ
14353,マンディ
14354,マヌエラ
14355,マリーン
14356,マーレン
14357,マルガ
14358,マルガレータ
14359,マルガレーテ
14360,マルガリータ
14361,マルギット
14362,マルゴット
14363,マルグレート
14364,マルグリット
14365,マリー
14366,マリア
14367,マリアナ
14368,マリアンネ
14369,マリー
14370,マリーヒェン
14371,マリナ
14372,マリタ
14373,マルレーネ
14374,マルリース
14375,マルタ
14376,マルティナ
14377,マチュー
14378,マティルデ
14379,マクシミリアーネ
14380,メラニー
14381,メリーナ
14382,メルセデス
14383,メータ
14384,ミカエラ
14385,ミーツェ
14386,ミニョン
14387,ミリィ
14388,ミーンヒェン
14389,ミーネ
14390,ミンナ
14391,ミリアム
14392,ミリヤム
14393,モニカ
14394,ミュリエル
14395,ナディーネ
14396,ナジャ
14397,ナイケ
14398,ナネッテ
14399,ナニー
14400,ナスターシャ
14401,ナターシャ
14402,ナターリエ
14403,ネリー
14404,ニコラ
14405,ニーナ
14406,ノーラ
14407,オクタヴィア
14408,オリーヴィア
14409,オルトルート
14410,オッティールト
14411,オッティーリエ
14412,パメーラ
14413,パミーナ
14414,パトリシア
14415,パウラ
14416,パウリーネ
14417,ペトラ
14418,ペトロネラ
14419,フィリーネ
14420,フィロメーラ
14421,ピーア
14422,ラーエル
14423,ラモーナ
14424,レベッカ
14425,レガーナ
14426,レギーナ
14427,レギーネ
14428,ラインヒルデ
14429,レナーテ
14430,レーズィ
14431,リア
14432,リヒャルダ
14433,リーケ
14434,リタ
14435,ロベルティーネ
14436,ローミ
14437,ロミルダ
14438,ローザ
14439,ロザーリエ
14440,ロザリンド
14441,ロザリンデ
14442,ロザムンデ
14443,ローゼ
14444,ローゼマリー
14445,ローズマリー
14446,ローズィ
14447,ロジーナ
14448,ローズル
14449,ロスヴィータ
14450,ロートラウト
14451,ルファ
14452,ルース
14453,ザビーネ
14454,サブリナ
14455,ザミーラ
14456,サンドラ
14457,サラ
14458,ゼルマ
14459,ゼンタ
14460,ゼラフィーネ
14461,シビリー
14462,シドーニア
14463,シドーニエ
14464,ジークリンデ
14465,シグラン
14466,ジルケ
14467,ジルヴィア
14468,シモン
14469,シモーヌ
14470,シーナ
14471,ゾフィーア
14472,シュテフィ
14473,シュテラ
14474,ズライカ
14475,ズザンナ
14476,ズザンネ
14477,ズーゼ
14478,ズーズィ
14479,シビル
14480,シルビア
14481,タマラ
14482,ターニャ
14483,タティアナ
14484,テレサ
14485,テーア
14486,テークラ
14487,テオドーラ
14488,テオドーレ
14489,テレジア
14490,ティルデ
14491,ティアナ
14492,ティルア
14493,ティナ
14494,トニ
14495,トラウドル
14496,トリーネ
14497,トルーデ
14498,トルーディ
14499,ウラ
14500,ウルリケ
14501,ウルゼル
14502,ウルスラ
14503,ウータ
14504,ウーテ
14505,ヴァレンティーネ
14506,ヴェラ
14507,ヴェロニカ
14508,ヴィッキー
14509,ヴィクトリア
14510,ヴィオラ
14511,ヴィルギニア
14512,ヴァルブルガ
14513,ヴァルプルガ
14514,ヴァルプルギス
14515,ヴァーリア
14516,ヴァルトラウト
14517,ヴァルトルート
14518,ワンダ
14519,ヴェラ
14520,ヴィブケ
14521,ヴィルヘルミーナ
14522,ヴィルヘルミーネ
14523,クセニア
14524,ヤスミーネ
14525,イボンヌ
14526,ツェツィーリア
14527,ツェツィーリエ
14528,ツェンタ
14529,ツィラ
14530,ツィスカ
14531,ツルカ

15000,アーダ
15001,アデライデ
15002,アドーレ
15003,アデリーナ
15004,アドリアーナ
15005,アドリアーネ
15006,アガタ
15007,アゴスティーナ
15008,アイーダ
15009,アイタナ
15010,アルベルタ
15011,アルダ
15012,アレッサンドラ
15013,アレシア
15014,アリーチャー
15015,アリダ
15016,アレグラ
15017,アルタ
15018,アルテア
15019,アマーリア
15020,アメーリア
15021,アンジェラ
15022,アンジェーリカ
15023,アンジェリーナ
15024,アニータ
15025,アンナ
15026,アナベラ
15027,アナリタ
15028,アントネラ
15029,アントーニア
15030,アントニエッタ
15031,アーシア
15032,アウローラ
15033,バルバラ
15034,バッティステッラ
15035,ベアータ
15036,ベアトリーチェ
15037,ベディ
15038,ベネデッタ
15039,ベレニーチェ
15040,ベルナルディーナ
15041,ビアンカ
15042,ビビアーナ
15043,ビーチェ
15044,カミッラ
15045,カーラ
15046,カルラ
15047,カルロッタ
15048,カロリーナ
15049,カタリーナ
15050,カテリーナ
15051,チェチーリア
15052,キアーラ
15053,キッカ
15054,シンツィア
15055,クラーラ
15056,クラリーチェ
15057,クラリッサ
15058,クラウディア
15059,クレメンティナ
15060,クロリンダ
15061,コンスタンツァ
15062,コンスウェイラ
15063,コルネーリア
15064,クリスティアナ
15065,クリスティーナ
15066,デイジー
15067,ダリダ
15068,ダニエラ
15069,ダリア
15070,ダリーナ
15071,デーボラ
15072,デリア
15073,デニス
15074,ドミツィアーナ
15075,ドナテラ
15076,ドーラ
15077,ドロテア
15078,エディト
15079,エルダ
15080,エレナ
15081,エレオノーラ
15082,エリザベッタ
15083,エルザ
15084,エルヴィーラ
15085,エマヌエーラ
15086,エンマ
15087,エンリーカ
15088,エンリケッタ
15089,エリカ
15090,エルシリア
15091,エウフェーミア
15092,エウジェーニア
15093,エヴァ
15094,エヴェリーナ
15095,ファブリツィア
15096,フェデリカ
15097,フェリーチェ
15098,フィオナ
15099,フィオーレ
15100,フィオレンティーナ
15101,フィオレンザ
15102,フラビア
15103,フランカ
15104,フランチェスカ
15105,ガブリエッラ
15106,ガブリエラ
15107,ジェルソミーナ
15108,ジェラルディーナ
15109,ジェルトルーデ
15110,ジャコミーナ
15111,ジャンナ
15112,ジーナ
15113,ジネヴラ
15114,ジョルジャ
15115,ジョヴァンナ
15116,ジゼラ
15117,ジュディッタ
15118,ジュリアーナ
15119,ジュリエッタ
15120,ジュゼッパ
15121,ジュゼッピーナ
15122,グローリア
15123,グラツィエッラ
15124,グレタ
15125,グリセルダ
15126,エレナ
15127,アイダ
15128,イラリア
15129,イッポリータ
15130,イレーネ
15131,イルマ
15132,イザ
15133,イザベラ
15134,イゾルデ
15135,イゾッタ
15136,ジェニー
15137,ジェシカ
15138,ジョアンナ
15139,ジョイン
15140,カティヤ
15141,カレン
15142,カーリン
15143,ラーラ
15144,ラウドミア
15145,ラウラ
15146,ラヴィーナ
15147,レア
15148,リアーナ
15149,リディア
15150,リリアーナ
15151,リリー
15152,リナ
15153,リンダ
15154,ロレーナ
15155,ルチア
15156,ルチアーナ
15157,ルチッラ
15158,ルイーザ
15159,マッダレーナ
15160,マグデリン
15161,マヌエラ
15162,マーラ
15163,マルチェッラ
15164,マレーラ
15165,マリゲリータ
15166,マリア
15167,マリアンナ
15168,マリアンジェラ
15169,マリレーナ
15170,マリル
15171,マリサ
15172,マルタ
15173,マルティナ
15174,マウリツィア
15175,ミカエラ
15176,ミケーラ
15177,ミケーレ
15178,ミレーナ
15179,ミランダ
15180,ミウッチャ
15181,モニカ
15182,モレナ
15183,ナディア
15184,ナタリア
15185,ニッコラ
15186,ニコラ
15187,ニコレ
15188,ニコレッタ
15189,ノルマ
15190,オルガ
15191,オルネラ
15192,オルゾーラ
15193,オッターヴィア
15194,パルミラ
15195,パオラ
15196,パメラ
15197,パオレッタ
15198,パオリーナ
15199,パトリシア
15200,パトリツィア
15201,ピア
15202,プリシッラ
15203,ラファエラ
15204,レベッカ
15205,レナータ
15206,リタ
15207,リズ
15208,ロベルタ
15209,ロミーナ
15210,ローザ
15211,ロザーリア
15212,ロザリンダ
15213,ロザンナ
15214,ロッセラ
15215,サビーナ
15216,サビーネ
15217,サブリーナ
15218,サンドラ
15219,サラ
15220,シラ
15221,セレナ
15222,シビッラ
15223,シルヴァーナ
15224,シルヴィア
15225,シモーナ
15226,シモネッタ
15227,ソフィア
15228,ソニア
15229,ソフィア
15230,ステファニア
15231,ステッラ
15232,スザンナ
15233,スーゾ
15234,タイマリス
15235,タチアナ
15236,テオドーラ
15237,テレーザ
15238,ヴァレンティナ
15239,ヴァレンティーヌ
15240,ヴァレリア
15241,ヴァネッサ
15242,バニア
15243,ヴェラ
15244,ヴェルディアナ
15245,ヴェロニカ
15246,ヴィルジニア
15247,ヴィルナ
15248,ヴィットーリア
15249,ヴィヴィアナ

15500,アデライーダ
15501,アドリアーナ
15502,アーグニヤ
15503,アレクサンドラ
15504,アレフティナ
15505,アレクサンドラ
15506,アリーナ
15507,アリサ
15508,アラ
15509,アリョーナ
15510,アナスタシア
15511,アンフィサ
15512,アンジェリカ
15513,アンナ
15514,アントニナ
15515,アーニャ
15516,アリーナ
15517,アヴドーチヤ
15518,ベラ
15519,ブロニスラヴァ
15520,チュルパン
15521,ダリヤ
15522,ディーナ
15523,ディナラ
15524,エレーナ
15525,エカテリーナ
15526,エレオノーラ
15527,エリーナ
15528,エリヴィラ
15529,エリザベータ
15530,エラ
15531,エヴゲーニャ
15532,エヴァ
15533,エフゲニー
15534,フィグネリア
15535,ガリーナ
15536,グルナラ
15537,イリヤ
15538,イロナ
15539,インナ
15540,インガ
15541,イライダ
15542,イリーナ
15543,ユリアナ
15544,ヤナ
15545,ユリヤ
15546,カピトリーナ
15547,カテリーナ
15548,カーチャ
15549,カチューシャ
15550,キラ
15551,クリアーナ
15552,クリスティーナ
15553,クセニア
15554,ラリサ
15555,レイラ
15556,レーナ
15557,レーラ
15558,リディア
15559,リディヤ
15560,リラ
15561,リリア
15562,リナ
15563,リュドミラ
15564,リュボフ
15565,リュドミラ
15566,ルーダ
15567,リュドミラ
15568,リディア
15569,ルイディナ
15570,リュボフ
15571,リュド
15572,リュドミラ
15573,マディナ
15574,マイア
15575,マルガリータ
15576,マリア
15577,マリアンナ
15578,マリエ
15579,マリヤ
15580,マリーナ
15581,マリーヤ
15582,マルカ
15583,マーシャ
15584,マイヤ
15585,メーリ
15586,ミラ
15587,ミーリャ
15588,ミーシャ
15589,ナジェージダ
15590,ナディア
15591,ナタ
15592,ナタリア
15593,ナターシャ
15594,ニーナ
15595,オクサナ
15596,オリガ
15597,オレーシャ
15598,オルインピアーダ
15599,オリガ
15600,パーシャ
15601,パウリーナ
15602,ペーチャ
15603,プラスコーヴィヤ
15604,プリヘーリヤ
15605,ライサ
15606,レギーナ
15607,リアナ
15608,リンマ
15609,ローザ
15610,サンドラ
15611,シャマーラ
15612,ソフィア
15613,ソフィーヤ
15614,ソーニャ
15615,スタニスラワ
15616,スベトラーナ
15617,タマーラ
15618,ターニャ
15619,タチアナ
15620,テレンティア
15621,ツェツィーリヤ
15622,ヴァレンティナ
15623,ワルワラ
15624,ヴェラ
15625,ヴェロニカ
15626,ヴィクトリア
15627,ワルワラ
15628,クセニア
15629,エレーナ
15630,エカテリーナ
15631,エヴゲーニャ
15632,ユリア
15633,ジャンナ
15634,ジナイダ

;----------------------------------------------------------,,
;中性的な名前
;名前　日：16000～16499　英：16500～16999　仏：17000～17499　独：17500～17999　伊：18000～18499　露18500～18999,,

16000,碧
16001,青葉
16002,亜樹
16003,晶
16004,あきら
16005,朝陽
16006,篤海
16007,周
16008,郁美
16009,勇実
16010,泉
16011,樹
16012,詩
16013,楓
16014,薫
16015,かおる
16016,和希
16017,一実
16018,克巳
16019,かなめ
16020,清見
16021,けい
16022,朔
16023,紫苑
16024,志貴
16025,忍
16026,純
16027,昴
16028,瀬那
16029,千利
16030,環
16031,司
16032,つかさ
16033,翼
16034,つばさ
16035,透
16036,智
16037,朋実
16038,直
16039,直海
16040,渚
16041,夏樹
16042,七緒
16043,成海
16044,晴実
16045,光
16046,ひかる
16047,秀美
16048,響
16049,裕巳
16050,真琴
16051,まこと
16052,真咲
16053,雅美
16054,真尋
16055,まひろ
16056,真澄
16057,岬
16058,水樹
16059,瑞希
16060,充
16061,雅
16062,睦
16063,優
16064,悠
16065,友
16066,悠樹
16067,祐希
16068,由貴
16069,彦美
16070,律
16071,諒
16072,燐
16073,るい
16074,玲
16075,零
16076,蓮
16077,れん


;----------------------------------------------------------,,
;外見用,,
;前髪：30000～30099　ヘアスタイル：30100～30199　目つき：30200～30299
30000,ナチュラル
30001,ぱっつん
30002,まゆ上ぱっつん
30003,斜め分け
30004,センター分け
30005,おでこ出し
30006,Ｍ字分け
30007,目隠れ
30008,ぼさぼさ

30100,ショートヘア
30101,ボブカット
30102,ロングヘア
30103,ウェーブヘア
30104,セミロング
30105,ポニーテール
30106,サイドテール
30107,ツインテール
30108,ツーサイドアップ
30109,三つ編み
30110,おさげ
30111,一本結び
30112,縦ロール
30113,シニヨン
30114,中華風

30200,普通
30201,ツリ目
30202,タレ目
30203,ジト目
30204,くりっとした目
30205,切れ長の目
30206,糸目
30207,糸ツリ目
30208,糸タレ目
30209,澄み切った目
30210,不健康そうな目
30211,優しそうな目
30212,するどい目
30213,猫目

;----------------------------------------------------------,,
;パーソナリティ,
;全キャラ共通　30500~30999
30501,笑顔が素敵
30502,よく首を傾げる
30503,仕草がセクシー
30504,いつもジト目
30505,おしゃれ好き
30506,お風呂大好き
30507,奇抜なセンスを持っている
30508,自室での服装が地味
30509,ダイエット中毒
30510,言い知れぬ威圧感がある
30511,いつも不機嫌
30512,動揺してもポーカーフェイス
30513,初対面の相手を詮索したがる
30514,嘘が下手
